library_id,name,street,city,state,zip,latitude,longitude,full_address
543619446,North Collins Public Library,2095 School Street,North Collins,NY,14111,42.598331,-78.936661,"2095 School Street, North Collins, NY, 14111"
543624947,Town of Chester Public Library,6307 Main Street,North Creek,NY,12857,43.649691,-73.801976,"6307 Main Street, North Creek, NY, 12857"
543602157,NOPL at North Syracuse,100 Trolley Barn Lane,North Syracuse,NY,13212,43.136215,-76.125716,"100 Trolley Barn Lane, North Syracuse, NY, 13212"
543616936,Northville Public Library,341 South Third Street,Northville,NY,12134,43.221699,-74.174901,"341 South Third Street, Northville, NY, 12134"
368050392,Guernsey Homestead Memorial Library,3 Court Street,Norwich,NY,13815,42.531389,-75.525278,"3 Court Street, Norwich, NY, 13815"
543623954,Norwood Public Library,1 Morton Street,Norwood,NY,13668,44.752598,-74.994806,"1 Morton Street, Norwood, NY, 13668"
543615460,Bell Memorial Library,16 East Street,Nunda,NY,14517,42.580504,-77.941119,"16 East Street, Nunda, NY, 14517"
543618687,Haxton Memorial Library,3 North Pearl Street,Oakfield,NY,14125,43.066315,-78.270212,"3 North Pearl Street, Oakfield, NY, 14125"
8783483708,Oceanside Library,56 Atlantic Avenue,Oceanside,NY,11572,40.639876,-73.641920,"56 Atlantic Avenue, Oceanside, NY, 11572"
8783479820,Oceanside Library Children’s Room,26 Atlantic Avenue,Oceanside,NY,11572,40.639785,-73.641027,"26 Atlantic Avenue, Oceanside, NY, 11572"
543610664,Dutton S. Peterson Memorial Library,106 1st Street,Odessa,NY,14869,42.335950,-76.789469,"106 1st Street, Odessa, NY, 14869"
12179686143,Ogdensburg Public Library,312 Washington Street,Ogdensburg,NY,13669,44.699152,-75.493216,"312 Washington Street, Ogdensburg, NY, 13669"
368050349,Huntington Memorial Library,62 Chestnut Street,Oneonta,NY,13820,42.454074,-75.064356,"62 Chestnut Street, Oneonta, NY, 13820"
543615660,Ontario Public Library,1850 Ridge Road,Ontario,NY,14519,43.222423,-77.291298,"1850 Ridge Road, Ontario, NY, 14519"
543606037,Oriskany Public Library,621 Utica Street,Oriskany,NY,13424,43.156360,-75.331330,"621 Utica Street, Oriskany, NY, 13424"
543605857,C W Clark Memorial Library,224 Main Street,Oriskany Falls,NY,13425,42.939090,-75.463630,"224 Main Street, Oriskany Falls, NY, 13425"
543623827,Cogswell Free Library,1999 County Route 2,Orwell,NY,13426,43.574818,-75.996315,"1999 County Route 2, Orwell, NY, 13426"
543623669,Osceola Public Library,2117 North Osceola Road,Osceola,NY,13316,43.501080,-75.722133,"2117 North Osceola Road, Osceola, NY, 13316"
542144384,Harris Memorial Library,334 Main Street,Otego,NY,13825,42.396152,-75.174119,"334 Main Street, Otego, NY, 13825"
543598930,Edith B. Ford Memorial Library,7169 Main Street,Ovid,NY,14521,42.677114,-76.822267,"7169 Main Street, Ovid, NY, 14521"
368050407,Oxford Memorial Library,8 Fort Hill Park,Oxford,NY,13830,42.440628,-75.596438,"8 Fort Hill Park, Oxford, NY, 13830"
1642656493,Palmyra Community Library,402 East Main Street,Palmyra,NY,14522,43.063057,-77.228277,"402 East Main Street, Palmyra, NY, 14522"
543623806,Parish Public Library,3 Church Street,Parish,NY,13131,43.406121,-76.126066,"3 Church Street, Parish, NY, 13131"
543618672,Hollwedel Memorial Library,5 Woodrow Drive,Pavilion,NY,14525,42.875501,-78.027578,"5 Woodrow Drive, Pavilion, NY, 14525"
368050309,Penn Yan Public Library,214 Main Street,Penn Yan,NY,14527,42.664281,-77.056302,"214 Main Street, Penn Yan, NY, 14527"
368050198,Perry Public Library,70 North Main Street,Perry,NY,14530,42.720271,-77.999628,"70 North Main Street, Perry, NY, 14530"
543615543,Phelps Community Memorial Library,15 Church Street,Phelps,NY,14532,42.956620,-77.057877,"15 Church Street, Phelps, NY, 14532"
543623644,Bodman Memorial Library,8 Aldrich Street,Philadelphia,NY,13673,44.157451,-75.704427,"8 Aldrich Street, Philadelphia, NY, 13673"
543623761,Phoenix Public Library,34 Elm Street,Phoenix,NY,13135,43.233197,-76.292456,"34 Elm Street, Phoenix, NY, 13135"
543615715,Pike Library,65 West Main Street,Pike,NY,14130,42.555207,-78.154316,"65 West Main Street, Pike, NY, 14130"
8485656059,Pine Plains Library,7775 South Main Street,Pine Plains,NY,12567,41.977739,-73.656290,"7775 South Main Street, Pine Plains, NY, 12567"
543605600,Poland Public Library,8849 Main Street,Poland,NY,13431,43.226245,-75.062038,"8849 Main Street, Poland, NY, 13431"
543598789,Hazard Library Association,2487 Route 34B,Poplar Ridge,NY,13139,42.738478,-76.618114,"2487 Route 34B, Poplar Ridge, NY, 13139"
543598815,Port Byron Library,12 Sponable Drive,Port Byron,NY,13140,43.036043,-76.624398,"12 Sponable Drive, Port Byron, NY, 13140"
7483302917,Town of Esopus Library,128 Canal Street,Port Ewen,NY,12466,41.910063,-73.976161,"128 Canal Street, Port Ewen, NY, 12466"
543623695,Port Leyden Community Library,3145 Canal Street,Port Leyden,NY,13433,43.582342,-75.345272,"3145 Canal Street, Port Leyden, NY, 13433"
543620379,Portville Free Library,2 North Main Street,Portville,NY,14770,42.038989,-78.340500,"2 North Main Street, Portville, NY, 14770"
543610861,Prattsburg Free Library,26 Main Street,Prattsburg,NY,14873,42.522507,-77.289208,"26 Main Street, Prattsburg, NY, 14873"
543606085,Prospect Free Library,915 Trenton Falls Street,Prospect,NY,13435,43.297420,-75.154260,"915 Trenton Falls Street, Prospect, NY, 13435"
543623817,Pulaski Public Library,4917 North Jefferson Street,Pulaski,NY,13142,43.570340,-76.125662,"4917 North Jefferson Street, Pulaski, NY, 13142"
368050201,Randolph Free Library,26 Jamestown Street,Randolph,NY,14772,42.162882,-78.977025,"26 Jamestown Street, Randolph, NY, 14772"
543618739,Ransomville Free Library,3733 Ransomville Road,Ransomville,NY,14131,43.232714,-78.909177,"3733 Ransomville Road, Ransomville, NY, 14131"
543624678,Raquette Lake Free Library,1 Dillon Road,Raquette Lake,NY,13436,43.813580,-74.657900,"1 Dillon Road, Raquette Lake, NY, 13436"
543625413,Rcs Community Library,106 Main Street,Ravena,NY,12143,42.472180,-73.809390,"106 Main Street, Ravena, NY, 12143"
543615695,Red Creek Free Library,6817 Main Street,Red Creek,NY,13143,43.247355,-76.722605,"6817 Main Street, Red Creek, NY, 13143"
543606132,Didymus Thomas Memorial Library,9639 Main Street,Remsen,NY,13438,43.325750,-75.186610,"9639 Main Street, Remsen, NY, 13438"
543623938,Rensselaer Falls Library,212 Rensselaer Street,Rensselaer Falls,NY,13680,44.589956,-75.319344,"212 Rensselaer Street, Rensselaer Falls, NY, 13680"
543625441,Rensselaerville Library,1459 Main Street,Rensselaerville,NY,12147,42.515993,-74.136888,"1459 Main Street, Rensselaerville, NY, 12147"
8795802807,Greenwood Reading Center,2686 State Route 248,Rexville,NY,14877,42.134828,-77.648396,"2686 State Route 248, Rexville, NY, 14877"
543610374,Colonial Library,160 Main Street,Richburg,NY,14774,42.087875,-78.153478,"160 Main Street, Richburg, NY, 14774"
368050304,Richfield Springs Public Library,102 Main Street,Richfield Springs,NY,13439,42.853611,-74.988889,"102 Main Street, Richfield Springs, NY, 13439"
543623893,Richville Free Library,87 Main Street,Richville,NY,13681,44.413790,-75.395529,"87 Main Street, Richville, NY, 13681"
543620487,Ripley Public Library,64 West Main Street,Ripley,NY,14775,42.265792,-79.712543,"64 West Main Street, Ripley, NY, 14775"
8786022882,Brighton Memorial Library,2300 Elmwood Avenue,Rochester,NY,14618,43.126690,-77.576168,"2300 Elmwood Avenue, Rochester, NY, 14618"
8786027132,Chili Public Library,3237 Chili Avenue,Rochester,NY,14624,43.101783,-77.746594,"3237 Chili Avenue, Rochester, NY, 14624"
13389423293,Lilac Library (Rochester Rainbow Union),50 Prince Street,Rochester,NY,14607,43.159390,-77.588537,"50 Prince Street, Rochester, NY, 14607"
8785755454,Sully Branch Library,530 Webster Avenue,Rochester,NY,14609,43.170043,-77.571146,"530 Webster Avenue, Rochester, NY, 14609"
543623564,Rodman Public Library,12509 School Street,Rodman,NY,13682,43.849485,-75.941155,"12509 School Street, Rodman, NY, 13682"
543620984,Dodge Memorial Library,144 Lake Street,Rouses Point,NY,12979,44.974520,-73.364110,"144 Lake Street, Rouses Point, NY, 12979"
542144245,Roxbury Library Association,53742 State Highway 30,Roxbury,NY,12474,42.286708,-74.562988,"53742 State Highway 30, Roxbury, NY, 12474"
543610516,Rushford Free Library,9012 Main Street,Rushford,NY,14777,42.392468,-78.251729,"9012 Main Street, Rushford, NY, 14777"
543623572,Hay Memorial Library,105 South Broad Street,Sackets Harbor,NY,13685,43.945778,-76.119173,"105 South Broad Street, Sackets Harbor, NY, 13685"
543620389,Seneca Nation Library Allegany Branch,830 Broad Street Extension,Salamanca,NY,14779,42.159265,-78.746910,"830 Broad Street Extension, Salamanca, NY, 14779"
2921239160,Bancroft Public Library,181 South Main Street,Salem,NY,12865,43.172148,-73.327692,"181 South Main Street, Salem, NY, 12865"
543605539,Kirby Free Library,105 State Route 29A,Salisbury,NY,13454,43.142893,-74.786852,"105 State Route 29A, Salisbury, NY, 13454"
543623848,Annie Porter Ainsworth Memorial Library,6064 South Main Street,Sandy Creek,NY,13145,43.643797,-76.086035,"6064 South Main Street, Sandy Creek, NY, 13145"
543610762,Dr. Sandor and Berthe Benedek Memorial Library,7 McCoy Street,Savona,NY,14879,42.287077,-77.219095,"7 McCoy Street, Savona, NY, 14879"
368049428,Scarsdale Public Library,54 Olmsted Road,Scarsdale,NY,10583,40.997903,-73.789724,"54 Olmsted Road, Scarsdale, NY, 10583"
543617020,Sharon Springs Free Library,129 Main Street,Sharon Springs,NY,13459,42.791090,-74.619891,"129 Main Street, Sharon Springs, NY, 13459"
368051067,Sherburne Public Library,2 East State Street,Sherburne,NY,13460,42.677800,-75.497900,"2 East State Street, Sherburne, NY, 13460"
368051046,Minerva Free Library,116 Miller Street,Sherman,NY,14781,42.160940,-79.594776,"116 Miller Street, Sherman, NY, 14781"
543605972,Sherrill-Kenwood Free Library,543 Sherrill Road,Sherrill,NY,13461,43.069520,-75.601230,"543 Sherrill Road, Sherrill, NY, 13461"
542144268,Sidney Center Branch Library,10599 County Highway 23,Sidney Center,NY,13849,42.292751,-75.258260,"10599 County Highway 23, Sidney Center, NY, 13849"
368050882,Anderson-Lee Library,43 Main Street,Silver Creek,NY,14136,42.542765,-79.167683,"43 Main Street, Silver Creek, NY, 14136"
543615728,Town of Gainesville Public Library,10 Church Street,Silver Springs,NY,14550,42.659783,-78.083725,"10 Church Street, Silver Springs, NY, 14550"
12177183632,Sinclairville Free Library,15 Main Street,Sinclairville,NY,14782,42.264340,-79.260161,"15 Main Street, Sinclairville, NY, 14782"
542144029,Smyrna Public Library,7 East Main Street,Smyrna,NY,13464,42.687689,-75.570323,"7 East Main Street, Smyrna, NY, 13464"
543615681,Sodus Free Library,17 Maple Avenue,Sodus,NY,14551,43.237262,-77.061940,"17 Maple Avenue, Sodus, NY, 14551"
543601840,Solvay Public Library,615 Woods Road,Solvay,NY,13209,43.057659,-76.207065,"615 Woods Road, Solvay, NY, 13209"
542144006,South New Berlin Free Library,3320 State Route 8,South New Berlin,NY,13843,42.529980,-75.384406,"3320 State Route 8, South New Berlin, NY, 13843"
12178801251,Otselic Valley Library,125 Maple Avenue,South Otselic,NY,13155,42.649824,-75.784804,"125 Maple Avenue, South Otselic, NY, 13155"
543624650,Town of Lake Pleasant Public Library,2864 State Route 8,Speculator,NY,12164,43.498151,-74.367362,"2864 State Route 8, Speculator, NY, 12164"
368050677,Spencer Library,41 North Main Street,Spencer,NY,14883,42.211111,-76.492500,"41 North Main Street, Spencer, NY, 14883"
12178801265,Springfield Library,129 County Highway 29A,Springfield Center,NY,13468,42.829976,-74.873480,"129 County Highway 29A, Springfield Center, NY, 13468"
543616989,Margaret Reaney Memorial Library,19 Kingsbury Avenue,St. Johnsville,NY,13452,42.997510,-74.677170,"19 Kingsbury Avenue, St. Johnsville, NY, 13452"
542144354,Stamford Library,117 Main Street,Stamford,NY,12167,42.410120,-74.620000,"117 Main Street, Stamford, NY, 12167"
543620493,Mary E. Seymour Memorial Free Library,22 North Main Street,Stockton,NY,14784,42.318879,-79.356214,"22 North Main Street, Stockton, NY, 14784"
543624857,Stony Creek Free Library,37 Harrisburg Road,Stony Creek,NY,12878,43.427930,-73.930830,"37 Harrisburg Road, Stony Creek, NY, 12878"
1783140539,Central Library,447 South Salina Street,Syracuse,NY,13202,43.045841,-76.152059,"447 South Salina Street, Syracuse, NY, 13202"
1783140538,Northeast Community Center Library,716 Hawley Avenue,Syracuse,NY,13203,43.055132,-76.131888,"716 Hawley Avenue, Syracuse, NY, 13203"
1783140540,Syracuse Community Connections Library,401 South Avenue,Syracuse,NY,13204,43.034808,-76.158571,"401 South Avenue, Syracuse, NY, 13204"
543623661,Thousand Island Park Library,42822 Saint Lawrence Avenue,Thousand Island Park,NY,13692,44.287030,-76.026351,"42822 Saint Lawrence Avenue, Thousand Island Park, NY, 13692"
543619749,Sheridan Parkside Branch Library (Tonawanda),169 Sheridan Parkside Drive,Tonawanda,NY,14150,42.984769,-78.893699,"169 Sheridan Parkside Drive, Tonawanda, NY, 14150"
4809801271,Brunswick Library,4118 State Highway 2,Troy,NY,12180,42.745551,-73.576602,"4118 State Highway 2, Troy, NY, 12180"
368050283,Dietel Library & Archives,285 Pawling Avenue,Troy,NY,12180,42.711999,-73.662552,"285 Pawling Avenue, Troy, NY, 12180"
368050729,Ulysses Philomathic Library,74 East Main Street,Trumansburg,NY,14886,42.540833,-76.658889,"74 East Main Street, Trumansburg, NY, 14886"
6672389605,Tuckahoe Public Library,71 Columbus Avenue,Tuckahoe,NY,10707,40.952628,-73.825816,"71 Columbus Avenue, Tuckahoe, NY, 10707"
543621114,Goff-nelson Memorial Library,41 Lake Street,Tupper Lake,NY,12986,44.223640,-74.466340,"41 Lake Street, Tupper Lake, NY, 12986"
365360735,B. Elizabeth Strong Memorial Library,6312 East Main Street,Turin,NY,13473,43.627525,-75.409826,"6312 East Main Street, Turin, NY, 13473"
3563526593,Tuxedo Park Library,227 Route 17,Tuxedo Park,NY,10987,41.193205,-74.184921,"227 Route 17, Tuxedo Park, NY, 10987"
368050866,Unadilla Public Library,193 Main Street,Unadilla,NY,13849,42.325346,-75.315915,"193 Main Street, Unadilla, NY, 13849"
543598801,Springport Free Library,171 Cayuga Street,Union Springs,NY,13160,42.842860,-76.692099,"171 Cayuga Street, Union Springs, NY, 13160"
4608682387,Nassau Library System,900 Jerusalem Avenue,Uniondale,NY,11553,40.695781,-73.585143,"900 Jerusalem Avenue, Uniondale, NY, 11553"
12556775207,Mount Pleasant Branch Library,125 Lozza Drive,Valhalla,NY,,41.099416,-73.772086,"125 Lozza Drive, Valhalla, NY"
543610642,Van Etten Library,83 Main Street,Van Etten,NY,14889,42.198767,-76.559798,"83 Main Street, Van Etten, NY, 14889"
543605988,Vernon Public Library,4441 Peterboro Street,Vernon,NY,13476,43.077240,-75.540380,"4441 Peterboro Street, Vernon, NY, 13476"
543625475,Voorheesville Public Library,51 School Road,Voorheesville,NY,12186,42.656890,-73.939650,"51 School Road, Voorheesville, NY, 12186"
543623961,Hepburn Library of Waddington,30 Main Street,Waddington,NY,13694,44.863866,-75.203717,"30 Main Street, Waddington, NY, 13694"
543615596,Walworth-Seely Public Library,3600 Lorraine Drive,Walworth,NY,14568,43.134473,-77.289083,"3600 Lorraine Drive, Walworth, NY, 14568"
368050453,Roswell P. Flower Memorial Library,229 Washington Street,Watertown,NY,13601,43.972962,-75.910477,"229 Washington Street, Watertown, NY, 13601"
543610681,Watkins Glen Public Library,610 South Decatur Street,Watkins Glen,NY,14891,42.371895,-76.866169,"610 South Decatur Street, Watkins Glen, NY, 14891"
368050790,Waverly Free Library,18 Elizabeth Street,Waverly,NY,14892,42.001670,-76.541112,"18 Elizabeth Street, Waverly, NY, 14892"
8785742697,Webster Public Library,980 Ridge Road,Webster,NY,14580,43.211544,-77.459851,"980 Ridge Road, Webster, NY, 14580"
543598827,Weedsport Free Library,2795 East Brutus Street,Weedsport,NY,13166,43.047844,-76.555874,"2795 East Brutus Street, Weedsport, NY, 13166"
368050149,David A. Howe Public Library,155 North Main Street,Wellsville,NY,14895,42.121667,-77.949167,"155 North Main Street, Wellsville, NY, 14895"
543620963,Chazy Public Library,9633 Route 9,West Chazy,NY,12921,44.889920,-73.436190,"9633 Route 9, West Chazy, NY, 12921"
543620957,Dodge Library,9 Route 348,West Chazy,NY,12992,44.820872,-73.507453,"9 Route 348, West Chazy, NY, 12992"
543619501,West Falls Branch Library,1966 Davis Road,West Fall,NY,14170,42.701790,-78.682530,"1966 Davis Road, West Fall, NY, 14170"
5937871631,West Hempstead Public Library,500 Hempstead Avenue,West Hempstead,NY,11552,40.695745,-73.654361,"500 Hempstead Avenue, West Hempstead, NY, 11552"
12179686139,Town of Lewis Library,1039 State Route 26,West Leyden,NY,13489,43.458484,-75.464177,"1039 State Route 26, West Leyden, NY, 13489"
543605103,West Winfield Library,179 South Street,West Winfield,NY,13491,42.826209,-75.542748,"179 South Street, West Winfield, NY, 13491"
543625426,Town of Westerlo Public Library,604 State Route 143,Westerlo,NY,12193,42.515022,-74.045958,"604 State Route 143, Westerlo, NY, 12193"
543606101,Western Town Library,9172 Main Street,Westernville,NY,13486,43.304210,-75.384690,"9172 Main Street, Westernville, NY, 13486"
368050958,Patterson Library & Octagon Gallery,40 South Portage Street,Westfield,NY,14787,42.320833,-79.577778,"40 South Portage Street, Westfield, NY, 14787"
543610329,Whitesville Public Library,500 Main Street,Whitesville,NY,14897,42.037952,-77.767537,"500 Main Street, Whitesville, NY, 14897"
542035545,Mary Wilcox Memorial Library,2630 Main Street,Whitney Point,NY,13862,42.329256,-75.969673,"2630 Main Street, Whitney Point, NY, 13862"
12179686134,Williamstown Library,2877 County Route 17,Williamstown,NY,13493,43.423575,-75.887420,"2877 County Route 17, Williamstown, NY, 13493"
543619732,Williamsville Branch Library,5571 Main Street,Williamsville,NY,14221,42.962432,-78.745351,"5571 Main Street, Williamsville, NY, 14221"
13082654345,East Williston Public Library,2 Prospect Street,Williston Park,NY,11596,40.756708,-73.639013,"2 Prospect Street, Williston Park, NY, 11596"
9833897965,Williston Park Public Library,494 Willis Avenue,Williston Park,NY,11596,40.757518,-73.644920,"494 Willis Avenue, Williston Park, NY, 11596"
368050847,Wilson Community Library,265 Young Street,Wilson,NY,14172,43.309356,-78.827167,"265 Young Street, Wilson, NY, 14172"
543606149,Woodgate Free Library,11051 Woodgate Drive,Woodgate,NY,13494,43.520906,-75.155587,"11051 Woodgate Drive, Woodgate, NY, 13494"
543615735,Wyoming Free Library,15 South Academy Street,Wyoming,NY,14591,42.827184,-78.088683,"15 South Academy Street, Wyoming, NY, 14591"
6671694405,Yonkers Public Library Crestwood Branch,16 Thompson Street,Yonkers,NY,10707,40.961816,-73.823294,"16 Thompson Street, Yonkers, NY, 10707"
6670887082,Yonkers Public Library Grinton I. Will Branch,1500 Central Park Avenue N,Yonkers,NY,10710,40.951352,-73.844553,"1500 Central Park Avenue N, Yonkers, NY, 10710"
543618748,Youngstown Free Library,240 Lockport Street,Youngstown,NY,14174,43.250729,-79.046812,"240 Lockport Street, Youngstown, NY, 14174"
368152583,Maple Valley Branch Library,1187 Copley Road,Akron,OH,44320,41.083585,-81.565055,"1187 Copley Road, Akron, OH, 44320"
8681492044,Springfield-Lakemore Branch Library,1500 Canton Road,Akron,OH,44312,41.024972,-81.425697,"1500 Canton Road, Akron, OH, 44312"
3734862003,BGSU Government Document Depository,,Bowling Green,OH,,41.376187,-83.634912,"Bowling Green, OH"
4934701061,English Department Library - Lounge,,Bowling Green,OH,43403,41.376044,-83.636567,"Bowling Green, OH, 43403"
6001152883,Map Room,,Bowling Green,OH,43403,41.377864,-83.639531,"Bowling Green, OH, 43403"
3717481880,Music Library and Sound Recording Archives,,Bowling Green,OH,,41.376529,-83.635096,"Bowling Green, OH"
4002012088,Psychobibliology Library,,Bowling Green,OH,43403,41.380235,-83.639863,"Bowling Green, OH, 43403"
4002019686,Psychology Library,,Bowling Green,OH,43403,41.380730,-83.639707,"Bowling Green, OH, 43403"
3717475291,Ray and Pat Brown Library for Popular Culture Studies,,Bowling Green,OH,43403,41.376481,-83.635281,"Bowling Green, OH, 43403"
8343422946,Caldwell Public Library,517 Spruce Street,Caldwell,OH,43724,39.748460,-81.517959,"517 Spruce Street, Caldwell, OH, 43724"
11271777330,Stark Library - Plain Community Branch,1803 Schneider Street Northeast,Canton,OH,44721,40.868873,-81.350044,"1803 Schneider Street Northeast, Canton, OH, 44721"
2697110252,Chillicothe and Ross County Public Library,140 South Paint Street,Chillicothe,OH,45601-0185,39.329788,-82.981550,"140 South Paint Street, Chillicothe, OH, 45601-0185"
11892232322,Quinn Library,101 University Drive,Chillicothe,OH,45601,39.328085,-83.005449,"101 University Drive, Chillicothe, OH, 45601"
2406030524,CECH Library,2610 University Circle,Cincinnati,OH,,39.130169,-84.519713,"2610 University Circle, Cincinnati, OH"
368152949,Mercantile Library,414 Walnut Street,Cincinnati,OH,45202,39.100637,-84.510936,"414 Walnut Street, Cincinnati, OH, 45202"
2509710704,Garden Valley Branch,7201 Kinsman Road,Cleveland,OH,44104,41.479838,-81.637864,"7201 Kinsman Road, Cleveland, OH, 44104"
4107928677,Jessica R Gund Memorial Library,11610 Euclid Avenue,Cleveland,OH,44106,41.510526,-81.602526,"11610 Euclid Avenue, Cleveland, OH, 44106"
12498194761,Martin Luther King Jr. Branch,10601 Euclid Avenue,Cleveland,OH,44106,41.503952,-81.614009,"10601 Euclid Avenue, Cleveland, OH, 44106"
368153278,Mount Pleasant Branch,14000 Kinsman Road,Cleveland,OH,44120,41.464167,-81.584444,"14000 Kinsman Road, Cleveland, OH, 44120"
13066457683,Ohio Library for the Blind & Print Disabled,17121 Lake Shore Boulevard,Cleveland,OH,44110,41.582562,-81.561719,"17121 Lake Shore Boulevard, Cleveland, OH, 44110"
12682019921,Public Administration Library (Cleveland Public Library),601 Lakeside Avenue East,Cleveland,OH,44114,41.504861,-81.693689,"601 Lakeside Avenue East, Cleveland, OH, 44114"
4639949164,Columbia Branch Library,13824 West River Road,Columbia Station,OH,44028,41.314233,-81.925423,"13824 West River Road, Columbia Station, OH, 44028"
5892042327,Geology Library,155 South Oval Drive,Columbus,OH,43210,39.998398,-83.011769,"155 South Oval Drive, Columbus, OH, 43210"
8632506786,Conneaut Public Library,304 Buffalo Street,Conneaut,OH,44030,41.945234,-80.556698,"304 Buffalo Street, Conneaut, OH, 44030"
11491150501,Perry County District Library - Corning Branch,113 11th Street,Corning,OH,43730,39.603128,-82.087328,"113 11th Street, Corning, OH, 43730"
8825878974,East Cleveland Public Library,14101 Euclid Avenue,East Cleveland,OH,44112,41.528361,-81.584797,"14101 Euclid Avenue, East Cleveland, OH, 44112"
13034607082,Edgerton Public Library,319 North Michigan Avenue,Edgerton,OH,43517,41.451652,-84.748576,"319 North Michigan Avenue, Edgerton, OH, 43517"
8381452228,Elyria Public Library System,211 East 2nd Street,Elyria,OH,44035,41.367165,-82.104349,"211 East 2nd Street, Elyria, OH, 44035"
8977550975,West River Branch Library,1194 West River Road North,Elyria,OH,44035,41.390234,-82.105772,"1194 West River Road North, Elyria, OH, 44035"
4328302381,"Clark County Public Library, Enon Branch",209 East Main Street,Enon,OH,45323,39.879365,-83.934376,"209 East Main Street, Enon, OH, 45323"
8917216944,Euclid Public Library,631 East 222nd Street,Euclid,OH,44123,41.597888,-81.525746,"631 East 222nd Street, Euclid, OH, 44123"
1729768622,Huber Heights Public Library,6243 Brandt Pike,Huber Heights,OH,45424,39.842582,-84.116893,"6243 Brandt Pike, Huber Heights, OH, 45424"
11892222263,Southern Campus Library,1804 Liberty Avenue,Ironton,OH,45638,38.524983,-82.666365,"1804 Liberty Avenue, Ironton, OH, 45638"
2794821609,Joseph F. Morbito Architecture Library,,Kent,OH,,41.150055,-81.344245,"Kent, OH"
11892242255,Hannah V. McCauley Library,1570 Granville Pike,Lancaster,OH,43130,39.738559,-82.586287,"1570 Granville Pike, Lancaster, OH, 43130"
9595315707,Elizabeth M. MacDonell Memorial Library,,Lima,OH,,40.740663,-84.113645,"Lima, OH"
12747921022,Lorain Public Library,351 West 6th Street,Lorain,OH,44052,41.464583,-82.177224,"351 West 6th Street, Lorain, OH, 44052"
256533898,Loveland Branch Library,Loveland Madeira Road,Loveland,OH,45140,39.263609,-84.267946,"Loveland Madeira Road, Loveland, OH, 45140"
7650560283,Lucas Branch Public Library,34 West Main Street,Lucas,OH,44843,40.704042,-82.420791,"34 West Main Street, Lucas, OH, 44843"
12209927442,Jackson Community Branch Library,7487 Fulton Dr NW,Massillon,OH,44646,40.861348,-81.489938,"7487 Fulton Dr NW, Massillon, OH, 44646"
2619325013,Mayfield Library,500 Som Center Road,Mayfield Village,OH,44143,41.555760,-81.440911,"500 Som Center Road, Mayfield Village, OH, 44143"
12151821543,Milford Public Library,19 Water Street,Milford,OH,45150,39.172546,-84.297469,"19 Water Street, Milford, OH, 45150"
11539306586,Midpointe Library Monroe,1 Tennessee Avenue,Monroe,OH,45050,39.447237,-84.367012,"1 Tennessee Avenue, Monroe, OH, 45050"
13034665623,Montpelier Public Library,216 East Main Street,Montpelier,OH,43543,41.586268,-84.605189,"216 East Main Street, Montpelier, OH, 43543"
368152748,New Carlisle Public Library,111 East Lake Avenue,New Carlisle,OH,45344,39.941190,-84.023667,"111 East Lake Avenue, New Carlisle, OH, 45344"
12734152931,North Ridgeville Branch Library,35700 Bainbridge Road,North Ridgeville,OH,44039,41.385625,-82.015876,"35700 Bainbridge Road, North Ridgeville, OH, 44039"
1723454256,Payne Library,,Payne,OH,45880,41.079382,-84.726913,"Payne, OH, 45880"
5854489815,Pickerington Public Libary: Sycamore Plaza,7861 Refugee Road,Pickerington,OH,43147,39.906106,-82.735941,"7861 Refugee Road, Pickerington, OH, 43147"
13034680890,Pioneer Public LIbrary,106 East Baubice Street,Pioneer,OH,43554,41.679983,-84.553258,"106 East Baubice Street, Pioneer, OH, 43554"
368153111,Sabina Public Library,11 East Elm Street,Sabina,OH,,39.490151,-83.636064,"11 East Elm Street, Sabina, OH"
11892229452,Eastern Campus Library,45425 National Road West,St. Clairsville,OH,43950,40.073355,-80.975883,"45425 National Road West, St. Clairsville, OH, 43950"
9603569318,St. Clairsville Public Library,108 West Main Street,St. Clairsville,OH,43950,40.080233,-80.900960,"108 West Main Street, St. Clairsville, OH, 43950"
8286826102,Tallmadge Branch Library,90 Community Road,Tallmadge,OH,44278,41.103898,-81.433631,"90 Community Road, Tallmadge, OH, 44278"
368152827,University Heights Public Library,13866 Cedar Road,University Heights,OH,44118,41.501069,-81.540935,"13866 Cedar Road, University Heights, OH, 44118"
4398205187,Willoughby Hills Library,35400 Chardon Road,Willoughby Hills,OH,44094,41.587807,-81.432948,"35400 Chardon Road, Willoughby Hills, OH, 44094"
13201432759,Muskingum County Library System - Outreach Mall Stop,3575 Maple Avenue,Zanesville,OH,43701,39.987430,-82.027758,"3575 Maple Avenue, Zanesville, OH, 43701"
11892229757,Zanesville Campus Library,1425 Newark Road,Zanesville,OH,43701,39.961261,-82.031788,"1425 Newark Road, Zanesville, OH, 43701"
2912776181,Bixby Library,20 East Breckenridge Avenue,Bixby,OK,74008,35.941299,-95.882820,"20 East Breckenridge Avenue, Bixby, OK, 74008"
9876979763,Erick Public Library,200 South Sheb Wooley Avenue,Erick,OK,73645,35.213758,-99.866300,"200 South Sheb Wooley Avenue, Erick, OK, 73645"
7115029432,Eufaula Memorial Library,301 South 1st Street,Eufaula,OK,74432,35.284185,-95.583600,"301 South 1st Street, Eufaula, OK, 74432"
